latitude,longitude,time,date,xco2,xco2_quality_flag,rice_proportion_in_buffer,is_rice_influenced,precipitation,temperature_2m,skin_temperature,soil_temperature_L1,soil_water_L1,surface_solar_radiation,total_precipitation,lai_low_veg,wind_u_10m,wind_v_10m,dewpoint_temp_2m,surface_pressure,FPAR,LAI,GMT_0000_PAR,GMT_0300_PAR,GMT_0600_PAR,GMT_0900_PAR,AOD_047um,AOD_055um,NDVI,EVI,LSWI,NDWI_McFeeters,ET,LE,PET,PLE,LST_Day_Terra_C,LST_Night_Terra_C,LST_Day_Aqua_C,LST_Night_Aqua_C,sm_surface_daily
22.578205,106.229324,2023-01-08 06:17:35.082992,2023-01-08,419.8321,0,1.0,True,0.0,14.516895,14.229829,14.848618,0.355504,15769304.0,0.0,2.224706,-0.287822,-0.14324,9.362019,97682.328125,0.77,1.8,110.086563,273.710297,210.785583,15.644538,0.378,0.285,0.231426,0.404719,0.116272,-0.206493,14.7,4530000.0,27.5,8470000.0,,,23.57,,0.26535
22.643957,106.18382,2023-01-08 06:17:35.254988,2023-01-08,419.24005,0,1.0,True,0.0,14.546192,13.98048,14.68073,0.357501,16077824.0,0.0,1.973455,-0.301433,-0.007376,9.372599,97791.789062,0.85,3.3,155.182831,318.86911,213.749344,15.954884,0.345,0.26,0.69927,0.303485,0.310811,-0.672414,14.9,4580000.0,25.799999,7960000.0,17.83,,,,0.256515
22.628893,106.197784,2023-01-08 06:17:35.309021,2023-01-08,419.7843,0,1.0,True,0.0,14.516895,14.229829,14.848618,0.355504,15769304.0,0.0,2.224706,-0.287822,-0.14324,9.362019,97682.328125,0.77,1.8,119.098038,282.568085,209.767593,15.503526,0.358,0.27,0.774436,0.242187,0.337455,-0.768392,14.8,4570000.0,27.4,8450000.0,,,,,0.26535
22.621357,106.20461,2023-01-08 06:17:35.336018,2023-01-08,419.56418,0,1.0,True,0.0,14.516895,14.229829,14.848618,0.355504,15769304.0,0.0,2.224706,-0.287822,-0.14324,9.362019,97682.328125,0.76,1.8,119.098038,282.568085,209.767593,15.503526,0.371,0.28,0.396812,0.250926,0.280411,-0.335255,14.9,4600000.0,27.799999,8570000.0,,,24.59,,0.26535
22.61375,106.21137,2023-01-08 06:17:35.363014,2023-01-08,419.79105,0,1.0,True,0.0,14.516895,14.229829,14.848618,0.355504,15769304.0,0.0,2.224706,-0.287822,-0.14324,9.362019,97682.328125,0.89,5.5,119.098038,282.568085,209.767593,15.503526,0.389,0.293,0.446046,0.309644,0.29113,-0.370753,18.0,5560000.0,26.200001,8060000.0,,,24.25,,0.26535
22.649035,106.19308,2023-01-08 06:17:35.641991,2023-01-08,420.0373,0,1.0,True,0.0,14.546192,13.98048,14.68073,0.357501,16077824.0,0.0,1.973455,-0.301433,-0.007376,9.372599,97791.789062,0.67,1.4,155.182831,318.86911,213.749344,15.954884,0.321,0.242,0.675978,0.313797,0.247202,-0.669521,12.2,3770000.0,27.700001,8530000.0,18.690001,,,,0.256515
22.618454,106.21986,2023-01-08 06:17:35.749011,2023-01-08,419.2183,0,1.0,True,0.0,14.516895,14.229829,14.848618,0.355504,15769304.0,0.0,2.224706,-0.287822,-0.14324,9.362019,97682.328125,0.72,1.6,119.098038,282.568085,209.767593,15.503526,0.384,0.29,0.309251,0.295123,0.178741,-0.280666,13.5,4180000.0,27.6,8510000.0,,,23.91,,0.26535
22.691515,106.16709,2023-01-08 06:17:35.895017,2023-01-08,418.24228,0,1.0,True,0.0,14.546192,13.98048,14.68073,0.357501,16077824.0,0.0,1.973455,-0.301433,-0.007376,9.372599,97791.789062,0.61,1.2,156.115952,319.283051,212.791214,15.813009,0.351,0.265,0.65169,0.324876,0.169811,-0.65696,10.7,3300000.0,26.5,8170000.0,19.469999,,,,0.256515
22.653812,106.201584,2023-01-08 06:17:36.028993,2023-01-08,418.9114,0,1.0,True,0.0,14.546192,13.98048,14.68073,0.357501,16077824.0,0.0,1.973455,-0.301433,-0.007376,9.372599,97791.789062,0.86,3.5,155.621887,319.030182,213.784683,15.914198,0.316,0.239,0.639276,0.349594,0.203169,-0.643855,15.4,4740000.0,25.9,7980000.0,18.549999,,,,0.256515
22.70401,106.16908,2023-01-08 06:17:36.255023,2023-01-08,419.11978,0,1.0,True,0.0,14.546192,13.98048,14.68073,0.357501,16077824.0,0.0,1.973455,-0.301433,-0.007376,9.372599,97791.789062,0.7,1.5,156.115952,319.283051,212.791214,15.813009,0.326,0.245,0.703565,0.364857,0.197573,-0.701649,11.7,3600000.0,25.299999,7810000.0,19.549999,,,,0.256515
22.696507,106.17607,2023-01-08 06:17:36.282020,2023-01-08,419.6515,0,1.0,True,0.0,14.546192,13.98048,14.68073,0.357501,16077824.0,0.0,1.973455,-0.301433,-0.007376,9.372599,97791.789062,0.54,1.0,156.115952,319.283051,212.791214,15.813009,0.354,0.267,0.614815,0.318924,0.13749,-0.629907,9.4,2900000.0,25.799999,7950000.0,20.190001,,,,0.256515
22.723957,106.16403,2023-01-08 06:17:36.587993,2023-01-08,418.7875,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.42,0.7,156.115952,319.283051,212.791214,15.813009,0.353,0.266,0.49436,0.260323,0.052026,-0.504307,8.5,2620000.0,26.700001,8230000.0,20.77,,,,0.316497
22.708902,106.177986,2023-01-08 06:17:36.641985,2023-01-08,419.13724,0,1.0,True,0.0,14.546192,13.98048,14.68073,0.357501,16077824.0,0.0,1.973455,-0.301433,-0.007376,9.372599,97791.789062,0.47,0.8,156.115952,319.283051,212.791214,15.813009,0.348,0.262,0.5605,0.283023,0.095042,-0.570923,8.9,2740000.0,26.799999,8260000.0,19.77,,,,0.256515
22.701368,106.184814,2023-01-08 06:17:36.669022,2023-01-08,418.84912,0,1.0,True,0.0,14.546192,13.98048,14.68073,0.357501,16077824.0,0.0,1.973455,-0.301433,-0.007376,9.372599,97791.789062,0.41,0.7,156.115952,319.283051,212.791214,15.813009,0.366,0.276,0.508601,0.268266,0.098584,-0.522264,8.6,2670000.0,27.0,8310000.0,20.889999,,,,0.256515
22.729029,106.17321,2023-01-08 06:17:36.974995,2023-01-08,419.06696,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.55,1.0,156.115952,319.283051,212.791214,15.813009,0.385,0.29,0.6136,0.309586,0.135059,-0.607812,9.6,2960000.0,26.4,8130000.0,21.110001,,,,0.316497
22.721498,106.18004,2023-01-08 06:17:37.001992,2023-01-08,419.77106,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.41,0.7,156.115952,319.283051,212.791214,15.813009,0.362,0.273,0.586039,0.295684,0.114661,-0.594451,8.7,2670000.0,27.200001,8400000.0,20.85,,,,0.316497
22.713894,106.18681,2023-01-08 06:17:37.028988,2023-01-08,419.5525,0,1.0,True,0.0,14.546192,13.98048,14.68073,0.357501,16077824.0,0.0,1.973455,-0.301433,-0.007376,9.372599,97791.789062,0.39,0.6,156.115952,319.283051,212.791214,15.813009,,,0.51466,0.264956,0.063957,-0.542027,8.3,2550000.0,26.700001,8220000.0,20.530001,,,,0.256515
22.70624,106.19351,2023-01-08 06:17:37.056025,2023-01-08,419.60025,0,1.0,True,0.0,14.546192,13.98048,14.68073,0.357501,16077824.0,0.0,1.973455,-0.301433,-0.007376,9.372599,97791.789062,0.44,0.7,156.115952,319.283051,212.791214,15.813009,,,0.520849,0.26919,0.070438,-0.559269,8.4,2590000.0,26.1,8050000.0,21.110001,,,,0.256515
22.76421,106.15445,2023-01-08 06:17:37.255018,2023-01-08,417.7888,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.89,5.0,157.913528,321.517059,216.638367,16.262215,0.355,0.268,0.766417,0.353988,0.274809,-0.731318,17.6,5420000.0,25.5,7860000.0,19.110001,,,,0.316497
22.756712,106.16147,2023-01-08 06:17:37.282014,2023-01-08,418.6849,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.71,1.6,157.913528,321.517059,216.638367,16.262215,0.369,0.278,0.778436,0.376175,0.286632,-0.740174,12.9,3990000.0,27.1,8350000.0,19.17,,,,0.316497
22.749157,106.168434,2023-01-08 06:17:37.309011,2023-01-08,419.6351,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.7,1.5,157.913528,321.517059,216.638367,16.262215,0.372,0.28,0.72629,0.368075,0.236591,-0.696648,12.3,3800000.0,26.6,8200000.0,20.99,,,,0.316497
22.741627,106.17527,2023-01-08 06:17:37.336007,2023-01-08,418.89728,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.61,1.2,157.913528,321.517059,216.638367,16.262215,0.381,0.287,0.775061,0.331382,0.26569,-0.760427,10.7,3290000.0,26.9,8310000.0,20.33,,,,0.316497
22.726372,106.188736,2023-01-08 06:17:37.388994,2023-01-08,418.89838,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.69,1.5,156.115952,319.283051,212.791214,15.813009,,,0.788843,0.355304,0.265492,-0.778185,12.4,3810000.0,26.799999,8280000.0,20.25,,,,0.316497
22.77684,106.15669,2023-01-08 06:17:37.615024,2023-01-08,420.75137,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.66,1.9,157.913528,321.517059,216.638367,16.262215,0.354,0.267,0.734729,0.339051,0.240949,-0.713793,8.5,2620000.0,26.799999,8270000.0,19.33,,,,0.316497
22.769295,106.16366,2023-01-08 06:17:37.642020,2023-01-08,420.66675,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.89,5.1,157.913528,321.517059,216.638367,16.262215,0.346,0.261,0.816036,0.406875,0.334729,-0.777689,17.799999,5480000.0,25.6,7900000.0,19.030001,,,,0.316497
22.761772,106.1705,2023-01-08 06:17:37.669017,2023-01-08,419.03604,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.71,1.6,157.913528,321.517059,216.638367,16.262215,0.347,0.262,0.75355,0.338952,0.239637,-0.731343,12.9,3980000.0,27.0,8320000.0,18.889999,,,,0.316497
22.754179,106.177284,2023-01-08 06:17:37.696013,2023-01-08,419.08496,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.68,1.5,157.913528,321.517059,216.638367,16.262215,0.371,0.28,0.734311,0.332145,0.214629,-0.713122,12.3,3800000.0,26.9,8310000.0,20.23,,,,0.316497
22.746532,106.18399,2023-01-08 06:17:37.723010,2023-01-08,419.3682,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.66,1.4,157.913528,321.517059,216.638367,16.262215,0.36,0.271,0.775061,0.331382,0.26569,-0.760427,11.8,3640000.0,27.299999,8430000.0,19.65,,,,0.316497
22.738832,106.19062,2023-01-08 06:17:37.749000,2023-01-08,418.9111,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.65,1.4,157.913528,321.517059,216.638367,16.262215,0.362,0.273,0.7337,0.36805,0.220011,-0.732339,11.7,3610000.0,26.799999,8280000.0,19.309999,,,,0.316497
22.797052,106.15197,2023-01-08 06:17:37.947993,2023-01-08,421.17557,0,1.0,True,0.0,14.765023,13.428885,14.152491,0.372899,16532168.0,0.0,1.962392,-0.27177,0.199208,9.637003,97662.703125,0.48,1.0,160.571869,323.397522,215.801926,16.080227,0.324,0.244,0.621688,0.309255,0.156395,-0.621688,8.2,2540000.0,25.9,7970000.0,20.09,,,,0.242286
22.789507,106.15894,2023-01-08 06:17:37.974990,2023-01-08,421.32242,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.79,2.0,160.571869,323.397522,215.801926,16.080227,0.346,0.261,0.758037,0.368679,0.30119,-0.729505,15.2,4680000.0,27.1,8370000.0,19.93,,,,0.316497
22.781986,106.16579,2023-01-08 06:17:38.001986,2023-01-08,419.9416,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.89,5.7,157.913528,321.517059,216.638367,16.262215,0.343,0.259,0.803191,0.377469,0.32465,-0.767927,15.6,4810000.0,25.0,7710000.0,19.23,,,,0.316497
22.76675,106.179276,2023-01-08 06:17:38.056019,2023-01-08,419.1439,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.77,1.9,157.913528,321.517059,216.638367,16.262215,0.328,0.247,0.752844,0.383907,0.266081,-0.736494,14.7,4520000.0,26.700001,8240000.0,18.690001,,,,0.316497
22.817265,106.14725,2023-01-08 06:17:38.282009,2023-01-08,420.32797,0,1.0,True,0.0,14.765023,13.428885,14.152491,0.372899,16532168.0,0.0,1.962392,-0.27177,0.199208,9.637003,97662.703125,0.68,1.5,160.571869,323.397522,215.801926,16.080227,0.322,0.243,0.816761,0.248423,0.256385,-0.805222,12.2,3750000.0,27.799999,8570000.0,18.25,,,,0.329131
22.809721,106.15422,2023-01-08 06:17:38.309005,2023-01-08,421.2862,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.8,2.1,160.571869,323.397522,215.801926,16.080227,0.326,0.246,0.787103,0.32334,0.324734,-0.747748,15.7,4850000.0,28.0,8640000.0,18.129999,,,,0.363998
22.79461,106.167854,2023-01-08 06:17:38.362998,2023-01-08,422.5245,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.64,1.7,160.571869,323.397522,215.801926,16.080227,0.323,0.244,0.574501,0.294743,0.101558,-0.59038,8.9,2750000.0,25.799999,7960000.0,19.469999,,,,0.316497
22.786966,106.17457,2023-01-08 06:17:38.388989,2023-01-08,421.02563,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.79,2.0,157.913528,321.517059,216.638367,16.262215,0.322,0.243,0.67641,0.327513,0.154522,-0.6771,15.2,4700000.0,27.299999,8410000.0,19.190001,,,,0.316497
22.779266,106.1812,2023-01-08 06:17:38.416025,2023-01-08,419.01453,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.89,5.0,157.913528,321.517059,216.638367,16.262215,0.309,0.233,0.808279,0.380513,0.326726,-0.780352,17.6,5430000.0,25.700001,7920000.0,19.15,,,,0.316497
22.85237,106.1284,2023-01-08 06:17:38.561991,2023-01-08,421.67395,0,1.0,True,0.0,14.765023,13.428885,14.152491,0.372899,16532168.0,0.0,1.962392,-0.27177,0.199208,9.637003,97662.703125,0.74,1.7,163.002914,325.361237,214.499023,15.917107,0.318,0.24,0.720798,0.355923,0.208345,-0.685805,13.0,4010000.0,26.4,8150000.0,18.99,,,,0.329131
22.814732,106.16307,2023-01-08 06:17:38.696008,2023-01-08,420.3808,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.77,2.7,160.571869,323.397522,215.801926,16.080227,0.3,0.226,0.760823,0.291085,0.172613,-0.754178,12.7,3910000.0,27.5,8500000.0,17.91,,,,0.363998
22.807062,106.16976,2023-01-08 06:17:38.723004,2023-01-08,422.19275,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.65,1.8,160.571869,323.397522,215.801926,16.080227,0.305,0.23,0.721536,0.226081,0.188447,-0.700542,10.5,3240000.0,27.5,8480000.0,18.790001,,,,0.363998
22.872227,106.12347,2023-01-08 06:17:38.895001,2023-01-08,419.68332,0,1.0,True,0.0,14.765023,13.428885,14.152491,0.372899,16532168.0,0.0,1.962392,-0.27177,0.199208,9.637003,97662.703125,0.65,1.4,163.002914,325.361237,214.499023,15.917107,0.304,0.229,0.754608,0.29838,0.189575,-0.740857,10.8,3340000.0,26.299999,8120000.0,18.030001,,22.969999,,0.329131
22.864801,106.130516,2023-01-08 06:17:38.920991,2023-01-08,420.29202,0,1.0,True,0.0,14.765023,13.428885,14.152491,0.372899,16532168.0,0.0,1.962392,-0.27177,0.199208,9.637003,97662.703125,0.77,1.9,163.002914,325.361237,214.499023,15.917107,0.328,0.248,0.789691,0.319167,0.232517,-0.757975,14.1,4360000.0,27.5,8490000.0,19.129999,,,,0.329131
22.857334,106.13752,2023-01-08 06:17:38.948028,2023-01-08,419.56036,0,1.0,True,0.0,14.765023,13.428885,14.152491,0.372899,16532168.0,0.0,1.962392,-0.27177,0.199208,9.637003,97662.703125,0.64,1.4,163.002914,325.361237,214.499023,15.917107,0.315,0.238,0.766609,0.278583,0.21253,-0.75344,11.2,3470000.0,27.299999,8410000.0,18.530001,,,,0.329131
22.849766,106.14448,2023-01-08 06:17:38.975024,2023-01-08,421.11606,0,1.0,True,0.0,14.765023,13.428885,14.152491,0.372899,16532168.0,0.0,1.962392,-0.27177,0.199208,9.637003,97662.703125,0.66,1.8,163.002914,325.361237,214.499023,15.917107,0.308,0.233,0.742796,0.351731,0.206311,-0.721325,10.2,3140000.0,26.5,8180000.0,19.190001,,,,0.329131
22.834604,106.15809,2023-01-08 06:17:39.029017,2023-01-08,418.6439,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.6,1.7,160.571869,323.397522,215.801926,16.080227,0.307,0.232,0.806945,0.285411,0.221161,-0.793224,10.6,3270000.0,28.200001,8700000.0,17.99,,,,0.363998
22.826937,106.16478,2023-01-08 06:17:39.056014,2023-01-08,419.09073,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.73,1.7,160.571869,323.397522,215.801926,16.080227,0.294,0.221,0.776763,0.306543,0.159603,-0.784913,13.1,4040000.0,27.700001,8540000.0,18.049999,,,,0.363998
22.819227,106.17137,2023-01-08 06:17:39.083010,2023-01-08,419.88852,0,1.0,True,0.0,13.866586,13.245942,13.903467,0.302739,16329508.0,0.0,2.119939,-0.316326,0.182728,8.795531,95632.039062,0.89,5.1,160.571869,323.397522,215.801926,16.080227,0.301,0.227,0.778462,0.317175,0.231097,-0.757729,17.6,5420000.0,26.200001,8080000.0,18.01,,,,0.363998
22.892082,106.11847,2023-01-08 06:17:39.228010,2023-01-08,419.89612,0,1.0,True,0.0,13.975717,12.745535,13.520899,0.292194,16686988.0,0.0,1.771372,-0.302959,0.385365,8.887328,95303.25,0.68,1.5,164.591934,327.048218,215.431732,16.044008,0.277,0.208,0.750705,0.275045,0.141596,-0.749718,11.8,3650000.0,27.6,8520000.0,18.370001,,23.23,,0.373336
22.884655,106.12553,2023-01-08 06:17:39.255007,2023-01-08,419.24426,0,1.0,True,0.0,13.975717,12.745535,13.520899,0.292194,16686988.0,0.0,1.771372,-0.302959,0.385365,8.887328,95303.25,0.61,1.2,163.002914,325.361237,214.499023,15.917107,0.285,0.214,0.717368,0.274987,0.171881,-0.70541,10.3,3180000.0,27.5,8480000.0,18.110001,,23.07,,0.373336
22.877203,106.13253,2023-01-08 06:17:39.282003,2023-01-08,419.16595,0,1.0,True,0.0,14.765023,13.428885,14.152491,0.372899,16532168.0,0.0,1.962392,-0.27177,0.199208,9.637003,97662.703125,0.67,1.4,163.002914,325.361237,214.499023,15.917107,0.294,0.221,0.706897,0.245845,0.16962,-0.691275,11.4,3510000.0,27.700001,8550000.0,17.85,,22.99,,0.329131
